dataset,seed,group,y,pred,nn_dist,violated
B,0,923,10.2,7.6702456,3.6870291233062744,0
B,0,981,10.9,14.791165,0.9686410427093506,0
B,0,610,10.1,6.1369934,2.830432176589966,0
B,0,982,9.9,4.719892,1.9332096576690674,0
B,0,743,6.8,9.055839,1.1971124410629272,0
B,0,491,2.0,1.1957918,1.0655194520950317,0
B,0,507,93.6,55.08679,3.3307688236236572,1
B,0,988,1.5,5.179125,3.2071855068206787,0
B,0,457,14.1,29.382439,1.1938117742538452,1
B,0,989,25.7,22.603737,2.7821009159088135,0
B,0,991,14.8,10.863055,3.4802701473236084,0
B,0,422,107.25,101.17704,1.1675951480865479,0
B,0,993,5.1,10.799982,1.1041762828826904,0
B,0,351,92.0,67.94049,0.048897236585617065,1
B,0,995,0.107,0.9757881,3.7652485370635986,0
B,0,119,26.34666667,24.865074,1.4819591045379639,0
B,0,850,29.0,13.593664,1.1018593311309814,1
B,0,997,4.0,5.585522,4.756313800811768,0
B,0,1,78.8,63.52026,0.21863222122192383,1
B,0,23,5.5,9.0335,2.873908281326294,0
B,0,192,8.18,7.251281,3.2613189220428467,0
B,0,768,3.0,6.666587,1.2978390455245972,0
B,0,998,32.85,32.91122,0.48958510160446167,0
B,0,446,7.94,5.55574,3.232412815093994,0
B,0,476,74.0,74.707954,0.9521382451057434,0
B,0,999,5.6,5.4218774,1.01002037525177,0
B,0,1002,4.33,4.3448753,0.3246798813343048,0
B,0,745,2.66,2.8551373,1.635070562362671,0
B,0,1003,1.875,3.0252066,3.469691514968872,0
B,0,1005,2.6,6.6809754,3.53731632232666,0
B,0,242,50.0,57.037216,0.40108272433280945,0
B,0,1009,37.9,45.463795,0.6673679947853088,0
B,0,224,16.0,19.381166,1.23194420337677,0
B,0,1013,18.4,17.176077,1.0185662508010864,0
B,0,351,89.1,71.809,0.05471891537308693,1
B,0,317,49.0,40.644783,0.22057707607746124,0
B,0,675,88.5,64.46717,0.3567662835121155,1
B,0,533,0.37,2.456724,5.056341648101807,0
B,0,1014,3.0,3.323558,9.173542022705078,0
B,0,1015,46.8,32.5501,0.6824166178703308,1
B,0,224,5.8,19.251507,1.1104744672775269,1
B,0,1017,54.0,75.52391,0.542126476764679,1
B,0,276,9.0,44.398647,2.336710214614868,1
B,0,457,54.0,30.437695,1.196521520614624,1
B,0,1023,5.82,4.3094354,1.6909315586090088,0
B,0,1027,13.0,12.620098,0.24092842638492584,0
B,0,351,88.5,69.710945,0.0491044819355011,1
B,0,558,3.7,9.242199,2.9473836421966553,0
B,0,564,5.45,6.217878,3.526259183883667,0
B,0,64,55.0,61.02451,0.15252678096294403,0
B,0,251,3.05,4.405975,2.279834032058716,0
B,0,1032,82.0,76.83395,1.0007563829421997,0
B,0,9,18.25,17.493093,1.2717020511627197,0
B,0,1037,2.0,26.402658,10.499076843261719,1
B,0,1038,28.0,12.94317,0.3404782712459564,1
B,0,1041,15.32,11.989473,6.1025519371032715,0
B,0,1042,1.57,1.4333539,1.9854947328567505,0
B,0,1043,3.54,3.225738,3.4143331050872803,0
B,0,298,36.0,35.393204,0.8693417906761169,0
B,0,1044,31.35,25.883247,1.8052644729614258,0
B,0,1047,28.0,51.716625,0.2938547432422638,1
B,0,905,25.1,21.607397,0.5319880247116089,0
B,0,1049,3.31,4.608839,4.217015743255615,0
B,0,1051,0.795,7.366342,4.052278995513916,0
B,0,64,47.0,68.29747,0.14181578159332275,1
B,0,1052,1.14,3.284887,2.1493072509765625,0
B,0,1,47.1,64.909424,0.2207353413105011,1
B,0,49,4.2,24.598078,0.568865180015564,1
B,0,64,50.0,63.938152,0.19822706282138824,1
B,0,1059,17.0,18.732876,15.130632400512695,0
B,0,10,37.7,34.38968,0.46877914667129517,0
B,0,1061,28.0,23.605194,0.8266438245773315,0
B,0,861,90.2,79.36531,0.29190728068351746,0
B,0,1063,8.66,7.6613464,2.28844952583313,0
B,0,232,5.2,7.9903383,2.0553476810455322,0
B,0,1065,1.48,4.2066193,6.2602057456970215,0
B,0,22,25.0,67.68677,1.1010289192199707,1
B,0,514,4.1,5.98846,4.970459461212158,0
B,0,1068,36.0,35.213898,0.7097225189208984,0
B,0,1,72.0,33.85688,0.8881860971450806,1
B,0,182,1.0,2.7292492,4.213629245758057,0
B,0,1070,53.6,30.85482,2.5152981281280518,1
B,0,610,10.152,10.815583,2.5534987449645996,0
B,0,10,33.2,43.82086,1.745422124862671,0
B,0,242,10.4,25.59438,0.09147527068853378,1
B,0,1,27.0,45.0791,0.4051079750061035,1
B,0,1074,3.39,2.5417864,2.8800933361053467,0
B,0,817,19.1,13.198659,0.621425986289978,0
B,0,1077,12.4,11.277642,0.2654497027397156,0
B,0,1078,2.4,5.2930408,4.230724811553955,0
B,0,1079,61.0,22.719738,0.21222370862960815,1
B,0,1081,10.5,12.354362,1.9543657302856445,0
B,0,1083,106.0,89.18672,3.9840617179870605,1
B,0,1084,2.64,2.8126886,6.352960586547852,0
B,0,1087,0.45,1.579142,5.567342758178711,0
B,0,1093,1.7,4.092874,3.412541627883911,0
B,0,938,4.32,30.525562,2.367403030395508,1
B,0,44,10.5,20.153044,0.825959324836731,0
B,0,1037,10.0,23.49369,10.501564025878906,1
B,0,1094,1.47,3.39578,3.0498011112213135,0
B,0,263,20.2,14.316666,1.3708248138427734,0
B,0,1095,0.39,7.6041408,2.7218945026397705,0
B,0,1098,23.5,16.349438,4.657592296600342,0
B,0,570,1.9,1.7989602,1.517622947692871,0
B,0,1099,54.0,62.524178,0.49364909529685974,0
B,0,1100,29.1,12.814025,0.5214824676513672,1
B,0,1101,20.0,28.238155,1.0031609535217285,0
B,0,840,74.0,74.424614,0.20847074687480927,0
B,0,64,24.0,65.77158,0.20240488648414612,1
B,0,119,25.4,26.726223,1.4824159145355225,0
B,0,192,7.78,7.063253,2.7118027210235596,0
B,0,1106,10.95775,8.32081,2.5975077152252197,0
B,0,507,73.0,71.66668,3.2416889667510986,0
B,0,1108,20.0,15.805262,13.40640640258789,0
B,0,1109,1.5,5.707234,2.87068247795105,0
B,0,242,54.1,76.49728,0.17422372102737427,1
B,0,1110,34.0,27.846157,2.8755524158477783,0
B,0,1114,6.0,8.426633,1.707746982574463,0
B,0,1017,68.0,54.909996,0.6162585020065308,1
B,0,817,21.0,13.053031,0.7379289865493774,0
B,0,1118,18.1,19.740597,0.5946964025497437,0
B,0,1122,106.0,96.04542,1.8278011083602905,0
B,0,333,8.1,8.915035,1.9112948179244995,0
B,0,1129,13.28,13.402872,2.4640614986419678,0
B,0,507,88.0,86.41649,3.229921579360962,0
B,0,92,12.5,17.48839,0.5080413818359375,0
B,0,22,70.0,84.34228,1.0659688711166382,1
B,0,251,4.08,5.0300226,1.3961454629898071,0
B,0,196,1.815,1.5106316,2.071828603744507,0
B,0,204,34.3,20.319225,1.3058940172195435,1
B,0,1136,6.277142857,6.360871,1.2223100662231445,0
B,0,1044,32.0,22.849543,1.7327914237976074,0
B,0,1,69.3,57.356026,0.2559546232223511,1
B,0,1138,1.52,1.2028757,3.1091489791870117,0
B,0,1139,34.0,28.136137,3.8878841400146484,0
B,0,826,1.66,3.6343307,2.059098720550537,0
B,0,641,2.75,2.2498753,4.77627420425415,0
B,0,1118,18.0,19.527624,0.5947210788726807,0
B,0,496,4.2,5.525068,4.865350723266602,0
B,0,1151,33.0,20.586864,0.8036264777183533,1
B,0,912,8.105,8.875692,0.529474675655365,0
B,0,936,2.5,2.223176,1.9338750839233398,0
B,0,701,12.2,6.118951,2.2883925437927246,0
B,0,1160,1.0,2.645292,1.0942151546478271,0
B,0,1161,7.6,6.1181216,2.7139034271240234,0
B,0,720,11.5,13.194203,0.5543889999389648,0
B,0,53,3.85,2.4701679,3.055025100708008,0
B,0,57,64.0,59.302124,1.0721005201339722,0
B,0,570,1.36,1.2930595,1.5430090427398682,0
B,0,678,10.66,13.100658,3.836653232574463,0
B,0,1173,3.5,2.1621754,8.360116958618164,0
B,0,1174,1.55,2.8590984,3.2006146907806396,0
B,0,687,125.0,123.74477,0.9659817218780518,0
B,0,1099,64.0,70.32317,0.25759151577949524,0
B,0,981,14.55,15.153702,0.9584822058677673,0
B,0,22,36.0,72.04412,1.066779613494873,1
B,0,728,16.8,10.557416,1.9316436052322388,0
B,0,1180,0.185,0.8558148,7.782466411590576,0
B,0,396,8.2,23.828878,0.6889416575431824,1
B,0,1182,61.1,63.147476,0.35060104727745056,0
B,0,1044,32.0,26.07915,1.8435120582580566,0
B,0,1183,3.99,6.0142,0.8539556860923767,0
B,0,1184,13.4,6.8878098,5.434086322784424,0
B,0,1185,0.06,3.3745272,3.1397814750671387,0
B,0,1187,17.5,22.801739,1.9367761611938477,0
B,0,1014,2.9,3.323558,9.156569480895996,0
B,0,1196,1.0,7.233415,2.614196538925171,0
B,0,675,78.5,52.86494,0.4116448163986206,1
B,0,248,7.0,9.007227,1.7218074798583984,0
B,0,1197,4.8,3.4744685,4.135138988494873,0
B,0,117,4.74,3.7843482,3.8390493392944336,0
B,0,722,3.6,3.1758716,1.253430724143982,0
B,0,1199,18.0,41.849228,1.2565910816192627,1
B,0,879,19.8,16.203741,3.5128867626190186,0
B,0,1203,0.4,5.7969856,6.8940653800964355,0
B,0,686,72.9,58.40483,0.27335691452026367,1
B,0,570,3.035,2.417016,1.2672728300094604,0
B,0,861,89.8,27.531878,0.39295274019241333,1
B,0,422,75.75,62.90253,2.9215900897979736,1
B,0,426,19.75,17.149021,0.669228196144104,0
B,0,64,90.0,86.84321,0.17485888302326202,0
B,0,507,85.7,55.73851,3.456998348236084,1
B,0,655,14.1,24.780561,1.2376062870025635,0
B,0,206,2.13,2.9196656,3.2245895862579346,0
B,0,723,18.3,16.030863,2.6926209926605225,0
B,0,610,12.1,5.8420954,2.7907185554504395,0
B,0,248,7.8,6.9611325,2.473435640335083,0
B,0,49,26.0,23.655546,0.1718173623085022,0
B,0,943,0.54,0.8772734,2.8775393962860107,0
B,0,687,110.0,116.3204,1.1843316555023193,0
B,0,1098,29.0,13.697516,4.866805076599121,1
B,0,64,29.8,34.63673,0.20025122165679932,0
B,0,476,71.79,71.65842,0.15548329055309296,0
B,0,465,7.86,17.000097,0.551183819770813,0
B,0,1222,7.0,8.325187,1.9423723220825195,0
B,0,850,32.5,28.684717,1.1025540828704834,0
B,0,436,51.0,40.85093,0.2159930318593979,0
B,0,910,2.95,3.2327628,2.3830411434173584,0
B,0,1230,1.74,2.933467,5.566896438598633,0
B,0,1231,8.4,6.882562,1.0839414596557617,0
B,0,1232,30.0,27.083075,0.45203158259391785,0
B,0,1235,36.0,53.002422,0.20339837670326233,1
B,0,1236,2.36,2.3626385,5.081449508666992,0
B,0,1237,37.2,24.870619,0.396687388420105,1
B,0,1238,7.7,8.445298,2.9769670963287354,0
B,0,37,9.0,8.495907,2.8733155727386475,0
B,0,886,5.0,5.12018,0.544638991355896,0
B,0,570,1.14,1.2977117,1.5805151462554932,0
B,0,840,78.5,44.106922,0.17493805289268494,1
B,0,64,39.8,64.96761,0.20001667737960815,1
B,0,1240,18.2,16.905302,4.8668036460876465,0
B,0,119,40.0,33.884087,1.7088860273361206,0
B,0,1242,96.9,54.64532,2.5651586055755615,1
B,0,496,7.109,7.0475087,3.573054313659668,0
B,0,64,45.0,50.320778,0.1309727132320404,0
B,0,648,5.7,5.4527264,4.456795692443848,0
B,0,1244,0.76,3.219159,4.469490051269531,0
B,0,64,54.7,66.59627,0.1482795774936676,1
B,0,711,0.38,0.32857442,1.9314239025115967,0
B,0,1246,4.2,4.775647,3.2252004146575928,0
B,0,204,32.6,22.363897,1.6077011823654175,0
B,0,196,1.7,1.2983323,2.074204444885254,0
B,0,675,89.75,58.667706,0.3635728657245636,1
B,0,64,25.0,62.05146,0.19204534590244293,1
B,0,723,16.4,11.805571,2.816354274749756,0
B,0,496,5.65,5.581513,3.273756742477417,0
B,0,686,78.4,80.33417,0.16604863107204437,0
B,0,1254,4.5,6.7707686,1.157641887664795,0
B,0,1254,4.12,6.7076063,1.1793802976608276,0
B,0,1255,25.7,19.53241,2.874448299407959,0
B,0,1244,1.48,1.5829376,4.609522819519043,0
B,0,581,6.3,4.175912,2.0584280490875244,0
B,0,1256,40.5,69.85168,1.151570200920105,1
B,0,1257,1.4,1.5912807,1.2696130275726318,0
B,0,124,7.32,6.333101,0.41518938541412354,0
B,0,191,12.15,21.131905,2.1678450107574463,0
B,0,1260,14.0,14.222774,1.9300934076309204,0
B,0,1262,0.0065,0.5541793,3.072425127029419,0
B,0,1262,6.5,0.028670037,2.8110721111297607,0
B,0,1263,7.3,8.987166,0.46605184674263,0
B,0,567,16.1,15.722585,1.4219660758972168,0
B,0,1032,75.0,62.389233,0.5025259256362915,1
B,0,597,0.1675,0.41742074,4.643786907196045,0
B,0,1,57.0,59.504925,0.3838404715061188,0
B,0,1264,3.7,4.7203565,1.201894760131836,0
B,0,426,11.6,15.256433,0.6692385077476501,0
B,0,1266,7.81,11.497975,2.619783401489258,0
B,0,1267,18.4,17.39291,1.8257261514663696,0
B,0,64,66.19,76.46529,0.1692398637533188,0
B,0,675,83.0,61.521595,0.4717352092266083,1
B,0,1269,51.8,72.29363,1.1326103210449219,1
B,0,1270,8.326,3.918426,3.9401748180389404,0
B,0,1271,4.0,3.0963418,5.624448299407959,0
B,0,529,6.45,3.2809584,6.6049418449401855,0
B,0,64,31.0,67.997314,0.14173954725265503,1
B,0,49,28.0,21.887535,0.1690889447927475,0
B,0,1275,0.69,0.90246356,4.642086505889893,0
B,0,1276,2.16,2.123601,3.877722978591919,0
B,0,1277,26.0,28.82534,0.9759853482246399,0
B,0,224,19.8,19.691854,1.183194875717163,0
B,0,850,14.7,26.469315,1.1041593551635742,1
B,0,663,4.35,1.881759,1.1530202627182007,0
B,0,1017,52.0,76.14631,0.56325763463974,1
B,0,1281,2.8,4.856823,3.345914125442505,0
B,0,1282,21.6,20.273886,0.5064537525177002,0
B,0,476,79.24,74.74961,0.18572033941745758,0
B,0,491,1.79,2.534159,1.275886058807373,0
B,0,1284,2.09,2.1110709,8.366839408874512,0
B,0,390,17.3,15.988516,0.5624269843101501,0
B,0,953,0.8,2.526543,4.2874579429626465,0
B,0,1151,5.0,28.77758,2.572533130645752,1
B,0,44,8.906666667,18.018446,0.9013047218322754,0
B,0,518,25.76666667,34.63918,2.7954468727111816,0
B,0,57,86.0,61.636272,1.0954736471176147,1
B,0,936,2.55,2.1793756,1.6409350633621216,0
B,0,581,7.15,6.6271863,2.0770962238311768,0
B,0,1014,2.8,3.2967548,9.123021125793457,0
B,0,351,95.6,67.60279,0.05048394948244095,1
B,0,1293,31.0,24.785809,0.33184579014778137,0
B,0,507,93.5,74.8908,3.229461669921875,1
B,0,1300,8.7,6.215216,5.519471645355225,0
B,0,1301,0.64,3.144902,2.7716503143310547,0
B,0,263,20.0,14.149942,1.3704501390457153,0
B,0,1160,0.98,2.8936179,3.2301487922668457,0
B,0,1302,11.0,8.463464,0.6474846005439758,0
B,0,731,17.7,8.524106,2.1607725620269775,0
B,0,1303,91.8,82.95558,2.6256587505340576,0
B,0,817,13.0,12.873429,0.7123759388923645,0
B,0,396,3.5,22.311443,0.7067236304283142,1
B,0,422,108.5,96.280685,0.9446296095848083,1
B,0,728,16.8,11.197921,1.7505587339401245,0
B,0,868,0.0619,0.17459196,1.3609206676483154,0
B,0,1003,2.6,0.74062306,1.1245231628417969,0
B,0,351,94.2,67.25013,0.12526710331439972,1
B,0,601,0.048,0.79261124,3.3267667293548584,0
B,0,1313,4.0,7.412267,8.083863258361816,0
B,0,40,0.264,0.26998946,0.8561941981315613,0
B,0,1303,81.25,71.49095,2.60315203666687,0
B,0,396,15.6,18.830194,0.5663632154464722,0
B,0,1318,0.61,1.0148063,3.1594393253326416,0
B,0,4,4.83,4.305435,2.3268232345581055,0
B,0,10,38.7,36.590187,0.4157993197441101,0
B,0,64,60.0,57.966694,0.19845989346504211,0
B,0,269,11.0,23.069666,0.2877832055091858,1
B,0,817,19.2,12.72624,1.033897042274475,0
B,0,119,26.0,20.752316,1.4861738681793213,0
B,0,1324,10.5,10.5247555,1.6502349376678467,0
B,0,224,21.2,18.053709,0.6680972576141357,0
B,0,1326,36.5,24.910408,3.6013922691345215,0
B,0,1328,0.38,3.2676272,3.653914451599121,0
B,0,912,7.83,8.216326,0.08825074136257172,0
B,0,322,71.0,64.76152,0.9088256359100342,0
B,0,44,27.0,19.9901,0.8217790722846985,0
B,0,1330,29.0,18.013937,4.076223373413086,0
B,0,496,7.075,7.00983,3.436136484146118,0
B,0,1332,1.5,44.497616,0.7616454362869263,1
B,0,723,17.6,13.910208,2.53747296333313,0
B,0,10,25.0,55.269684,0.5881187319755554,1
B,0,330,3.08,2.072068,1.8258941173553467,0
B,0,1336,1.4,2.204754,4.838083744049072,0
B,0,596,11.5,15.462774,0.9195734858512878,0
B,0,1338,15.0,9.979514,3.0115814208984375,0
B,0,1254,4.0,6.6895537,1.2278639078140259,0
B,0,675,90.0,57.62484,0.3173491656780243,1
B,0,64,25.0,59.95246,0.16218562424182892,1
B,0,191,11.87272727,12.835956,0.7169840335845947,0
B,0,276,2.5,33.545216,2.311617612838745,1
B,0,1341,23.02,35.864613,3.814810276031494,1
B,0,743,15.8,16.261932,0.9584232568740845,0
B,0,41,3.18,5.804624,3.7989749908447266,0
B,0,867,5.9,5.912992,2.9433889389038086,0
B,0,1099,48.0,72.38765,0.3562394976615906,1
B,0,169,3.6,1.7783483,2.5636696815490723,0
B,0,575,0.9,2.0107021,1.54719877243042,0
B,0,179,3.0,4.3455286,1.7750192880630493,0
B,0,850,25.5,27.288197,1.1041004657745361,0
B,0,1242,107.0,58.15256,2.5444889068603516,1
B,0,1355,1.5,1.8868679,2.8178744316101074,0
B,0,1357,3.54,2.5677888,4.451620578765869,0
B,0,1264,5.43,5.462462,1.2004364728927612,0
B,0,543,5.1,3.6255643,1.489216685295105,0
B,0,399,10.1,11.437823,1.687828540802002,0
B,0,76,6.4,7.652962,2.4686169624328613,0
B,0,1359,10.65,8.980884,1.0355656147003174,0
B,0,1362,25.0,13.349773,3.4729771614074707,0
B,0,351,85.0,69.57284,0.19909387826919556,1
B,0,346,3.6,27.03732,8.33678150177002,1
B,0,507,68.0,63.77785,3.2563974857330322,0
B,0,1363,11.3,11.383844,1.0543369054794312,0
B,0,64,35.0,58.657383,0.17839084565639496,1
B,0,850,5.2,15.519731,1.1016604900360107,0
B,0,1366,0.75,0.7213856,6.542941570281982,0
B,0,918,5.2,5.52928,0.10944574326276779,0
B,0,1368,2.5,3.3371737,2.69221830368042,0
B,0,227,2.21,1.4796275,2.781320095062256,0
B,0,906,16.9,17.453215,0.9056652784347534,0
B,0,998,38.25,28.22404,0.4856317639350891,0
B,0,1370,6.22,7.215242,1.2576671838760376,0
B,0,768,2.25,7.3960023,1.2881771326065063,0
B,0,1371,77.0,52.205204,1.2970126867294312,1
B,0,1373,7.21,9.582098,2.1673619747161865,0
B,0,1374,6.41,6.484608,3.0658154487609863,0
B,0,23,17.1,14.579533,1.2076416015625,0
B,0,496,6.8,7.0618224,2.975994110107422,0
B,0,333,6.8,6.89316,1.6324750185012817,0
B,0,905,15.9,26.480625,0.5318928956985474,0
B,0,1376,65.0,57.450874,1.8463103771209717,0
B,0,596,16.0,16.595318,0.851242184638977,0
B,0,1377,16.4,8.630622,2.2857656478881836,0
B,0,1379,39.1,44.93485,2.8927760124206543,0
B,0,1380,0.65,1.5577751,2.252441644668579,0
B,0,1098,21.5,12.55007,4.888269424438477,0
B,0,1,71.0,66.83791,0.22946664690971375,0
B,0,1385,17.8,17.71437,1.2411506175994873,0
B,0,1386,94.8,65.30461,3.853898763656616,1
B,0,1108,13.0,19.321348,0.7077985405921936,0
B,0,1387,30.0,27.508114,0.18655486404895782,0
B,0,1390,78.1,69.40129,0.1399388164281845,0
B,0,563,3.6,3.0151677,0.22746993601322174,0
B,0,1393,3.7,9.88345,3.869230270385742,0
B,0,1257,1.4,2.3949625,1.3761818408966064,0
B,0,661,9.9,8.766653,2.1019346714019775,0
B,0,847,27.35,12.370297,2.8618531227111816,1
B,0,1396,5.6,4.7257533,5.178046226501465,0
B,0,1397,32.2,17.079355,0.14577844738960266,1
B,0,1139,36.2,32.060303,3.5995171070098877,0
B,0,746,3.8,2.101017,3.2369987964630127,0
B,0,1002,3.51,4.1638484,0.3279409408569336,0
B,0,1403,9.8,7.7028017,1.9990841150283813,0
B,0,64,35.0,61.918365,0.18593259155750275,1
B,0,134,40.0,24.0797,0.16260258853435516,1
B,0,351,89.0,68.151344,0.049149006605148315,1
B,0,22,11.3,54.325863,1.067037582397461,1
B,0,1410,1.845,2.749461,3.6868715286254883,0
B,0,338,31.3,35.219677,6.836463451385498,0
B,0,138,1.39,2.676563,4.858918190002441,0
B,0,527,0.05,0.32246655,1.180098295211792,0
B,0,1237,16.0,26.190786,0.4036071300506592,0
B,0,905,35.9,25.45714,0.5334038138389587,0
B,0,1266,9.95,11.946423,2.610995292663574,0
B,0,1032,10.0,56.37659,0.6808045506477356,1
B,0,49,76.0,80.372,0.3150789737701416,0
B,0,206,0.24,2.616753,3.2006146907806396,0
B,0,1417,2.1,1.4940473,4.508266448974609,0
B,0,1183,7.39,7.404088,0.85003662109375,0
B,0,1100,7.73,10.507644,1.1731016635894775,0
B,0,351,37.5,68.28566,0.28330516815185547,1
B,0,1423,4.52,4.416865,1.5168418884277344,0
B,0,1379,26.2,34.790535,2.8196117877960205,0
B,0,1426,3.64,16.209621,4.233460426330566,1
B,0,148,9.05,7.166414,1.3266196250915527,0
B,0,64,30.0,61.47882,0.1578541398048401,1
B,0,1047,21.0,46.809326,0.2071075588464737,1
B,0,1044,31.35,24.525703,1.788753628730774,0
B,0,713,10.8,9.031361,0.48931562900543213,0
B,0,1430,2.862,1.6604244,3.2150557041168213,0
B,0,1431,5.3,2.5376663,5.2657670974731445,0
B,0,253,32.0,25.177782,0.5194171071052551,0
B,0,302,8.24,5.7781463,8.213544845581055,0
B,0,1432,0.596,0.98742205,4.1826395988464355,0
B,0,1266,7.02,11.057099,2.6226613521575928,0
B,0,64,50.1,71.5214,0.1418364942073822,1
B,0,496,6.28,5.761004,3.2027995586395264,0
B,0,867,8.3,8.923574,3.2384276390075684,0
B,0,1098,22.0,13.29171,4.891880512237549,0
B,0,148,9.4,9.0283375,1.1966365575790405,0
B,0,1254,4.5,6.7931585,1.1558705568313599,0
B,0,41,2.418,4.2970695,5.666265964508057,0
B,0,476,74.5,63.231575,0.8638787865638733,0
B,0,1244,0.72,4.388435,4.923976898193359,0
B,0,825,83.0,84.53049,1.3748854398727417,0
B,0,436,42.0,48.83522,0.5792333483695984,0
B,0,675,91.0,61.713917,0.3238896429538727,1
B,0,144,6.215,3.3435087,0.4882664084434509,0
B,0,878,92.475,84.84724,0.5949774384498596,0
B,0,496,3.45,5.0296836,4.648553371429443,0
B,0,483,15.2,14.368732,1.336665391921997,0
B,0,1449,0.5,3.2582493,2.0161097049713135,0
B,0,1450,13.3,11.253928,0.9026476144790649,0
B,0,1452,2.96,2.9056833,1.3851325511932373,0
B,0,461,73.0,62.581413,0.3260945677757263,0
B,0,1455,2.9,3.7819178,3.3579185009002686,0
B,0,252,24.6,19.247278,1.541584849357605,0
B,0,10,34.8,33.061527,0.6598328948020935,0
B,0,1457,2.44,7.003494,1.9548125267028809,0
B,0,1458,1.983333333,3.878903,2.403322696685791,0
B,0,1460,20.0,27.501839,2.317070722579956,0
B,0,390,21.0,16.83266,0.5883209705352783,0
B,0,1077,5.0,19.65917,0.4267299175262451,1
B,0,1462,48.9,33.544697,1.3915132284164429,1
B,0,1465,5.7,4.5191503,5.571849346160889,0
B,0,64,30.0,67.96839,0.616283118724823,1
B,0,1467,1.8,14.704277,5.575133323669434,1
B,0,655,26.5,28.967705,1.2235345840454102,0
B,0,1318,1.7,-0.25262365,3.148409128189087,0
B,0,1262,0.019,0.33815715,2.8566477298736572,0
B,0,1474,0.73,3.0400867,4.230442047119141,0
B,0,723,17.8,15.659689,2.7520318031311035,0
B,0,1476,13.8,10.925981,1.785636067390442,0
B,0,109,25.0,66.37602,0.7666065692901611,1
B,0,17,1.38,2.7372704,1.5337425470352173,0
B,0,1478,1.4,7.949097,5.254668712615967,0
B,0,476,73.5,64.9388,0.8556696772575378,0
B,0,1485,4.5,2.6877434,2.614633321762085,0
B,0,1293,33.0,23.644333,0.5270929932594299,0
B,0,1486,2.2,9.310433,6.7201762199401855,0
B,0,1490,1.835,6.6899934,3.312307834625244,0
B,0,57,86.0,59.809784,1.1059385538101196,1
B,0,298,28.0,36.927532,0.9829046130180359,0
B,0,1491,1.86,12.373811,1.0304319858551025,0
B,0,1318,0.34,0.80160815,3.1054885387420654,0
B,0,1494,9.85,10.293244,1.275129795074463,0
B,0,269,12.0,22.750715,0.11340660601854324,0
B,0,1495,9.5,6.3734164,2.5416271686553955,0
B,0,1013,13.5,11.72707,1.405204176902771,0
B,0,1499,3.935,1.9756522,3.3481273651123047,0
B,0,14,40.0,19.393164,1.5402212142944336,1
B,0,1474,0.175,2.6290886,4.736058235168457,0
B,0,817,10.9,12.206381,1.0366802215576172,0
B,0,175,0.885,8.906736,1.6135348081588745,0
B,0,1501,2.892,2.2568145,2.647178888320923,0
B,0,463,32.5,26.517076,3.682800054550171,0
B,0,1136,6.233333333,6.360871,1.2223100662231445,0
B,0,529,5.5,3.4897423,7.346010208129883,0
B,0,886,8.5,5.475631,0.24567197263240814,0
B,0,1505,2.0,1.6937776,0.7332097291946411,0
B,0,57,86.0,68.78669,1.0848268270492554,1
B,0,40,1.615,2.4593956,2.2645790576934814,0
B,0,64,64.0,73.57543,0.17095772922039032,0
B,0,1509,2.075,19.367203,7.762679100036621,1
B,0,675,44.95,47.958652,0.3491765856742859,0
B,0,1511,43.0,27.449778,4.241594314575195,1
B,0,290,82.0,75.81582,0.1295214593410492,0
B,0,882,1.402,7.4560633,2.357332944869995,0
B,0,49,22.6,19.618952,0.19941575825214386,0
B,0,10,27.8,33.244255,0.6548454165458679,0
B,0,1519,6.62,3.2255337,3.1236791610717773,0
B,0,57,51.0,56.520412,1.1256396770477295,0
B,0,1,75.0,67.10712,0.20017284154891968,0
B,0,1237,31.3,26.276041,0.3966205418109894,0
